,Frequency,Phase
22892,11446.1,-1.338680869129467
22893,11446.6,-1.3388879627134493
22894,11447.1,-1.3390950670818904
22895,11447.6,-1.3393021822184554
22896,11448.1,-1.3395093081068057
22897,11448.6,-1.3397164447305963
22898,11449.1,-1.339923592073477
22899,11449.6,-1.3401307501190936
22900,11450.1,-1.3403379188510842
22901,11450.6,-1.3405450982530838
22902,11451.1,-1.34075228830872
22903,11451.6,-1.3409594890016165
22904,11452.1,-1.3411667003153918
22905,11452.6,-1.3413739222336578
22906,11453.1,-1.3415811547400227
22907,11453.6,-1.3417883978180876
22908,11454.1,-1.3419956514514497
22909,11454.6,-1.3422029156237008
22910,11455.1,-1.3424101903184267
22911,11455.6,-1.3426174755192084
22912,11456.1,-1.3428247712096215
22913,11456.6,-1.3430320773732365
22914,11457.1,-1.3432393939936187
22915,11457.6,-1.3434467210543275
22916,11458.1,-1.3436540585389183
22917,11458.6,-1.3438614064309398
22918,11459.1,-1.3440687647139367
22919,11459.6,-1.344276133371448
22920,11460.1,-1.344483512387007
22921,11460.6,-1.344690901744143
22922,11461.1,-1.344898301426379
22923,11461.6,-1.345105711417233
22924,11462.1,-1.3453131317002187
22925,11462.6,-1.3455205622588433
22926,11463.1,-1.3457280030766103
22927,11463.6,-1.3459354541370165
22928,11464.1,-1.3461429154235545
22929,11464.6,-1.3463503869197122
22930,11465.1,-1.3465578686089708
22931,11465.6,-1.346765360474808
22932,11466.1,-1.3469728625006954
22933,11466.6,-1.3471803746700997
22934,11467.1,-1.3473878969664832
22935,11467.6,-1.3475954293733017
22936,11468.1,-1.3478029718740072
22937,11468.6,-1.348010524452046
22938,11469.1,-1.3482180870908593
22939,11469.6,-1.3484256597738837
22940,11470.1,-1.3486332424845502
22941,11470.6,-1.3488408352062853
22942,11471.1,-1.3490484379225096
22943,11471.6,-1.3492560506166396
22944,11472.1,-1.3494636732720864
22945,11472.6,-1.3496713058722558
22946,11473.1,-1.3498789484005493
22947,11473.6,-1.3500866008403625
22948,11474.1,-1.3502942631750865
22949,11474.6,-1.3505019353881076
22950,11475.1,-1.3507096174628066
22951,11475.6,-1.3509173093825602
22952,11476.1,-1.3511250111307385
22953,11476.6,-1.3513327226907086
22954,11477.1,-1.3515404440458314
22955,11477.6,-1.3517481751794629
22956,11478.1,-1.351955916074955
22957,11478.6,-1.3521636667156536
22958,11479.1,-1.3523714270849003
22959,11479.6,-1.3525791971660324
22960,11480.1,-1.3527869769423804
22961,11480.6,-1.3529947663972721
22962,11481.1,-1.3532025655140285
22963,11481.6,-1.3534103742759673
22964,11482.1,-1.3536181926664004
22965,11482.6,-1.353826020668635
22966,11483.1,-1.3540338582659737
22967,11483.6,-1.3542417054417135
22968,11484.1,-1.3544495621791477
22969,11484.6,-1.3546574284615642
22970,11485.1,-1.3548653042722454
22971,11485.6,-1.3550731895944703
22972,11486.1,-1.3552810844115117
22973,11486.6,-1.3554889887066384
22974,11487.1,-1.3556969024631143
22975,11487.6,-1.3559048256641981
22976,11488.1,-1.3561127582931447
22977,11488.6,-1.3563207003332027
22978,11489.1,-1.3565286517676172
22979,11489.6,-1.3567366125796285
22980,11490.1,-1.3569445827524709
22981,11490.6,-1.3571525622693756
22982,11491.1,-1.357360551113568
22983,11491.6,-1.3575685492682688
22984,11492.1,-1.3577765567166948
22985,11492.6,-1.3579845734420568
22986,11493.1,-1.3581925994275625
22987,11493.6,-1.3584006346564133
22988,11494.1,-1.3586086791118068
22989,11494.6,-1.3588167327769363
22990,11495.1,-1.359024795634989
22991,11495.6,-1.359232867669149
22992,11496.1,-1.3594409488625945
22993,11496.6,-1.3596490391984999
22994,11497.1,-1.3598571386600349
22995,11497.6,-1.3600652472303638
22996,11498.1,-1.3602733648926475
22997,11498.6,-1.3604814916300407
22998,11499.1,-1.3606896274256948
22999,11499.6,-1.3608977722627567
23000,11500.1,-1.361105926124367
23001,11500.6,-1.3613140889936641
23002,11501.1,-1.3615222608537796
23003,11501.6,-1.361730441687842
23004,11502.1,-1.361938631478975
23005,11502.6,-1.3621468302102968
23006,11503.1,-1.3623550378649223
23007,11503.6,-1.3625632544259612
23008,11504.1,-1.3627714798765187
23009,11504.6,-1.3629797141996958
23010,11505.1,-1.3631879573785883
23011,11505.6,-1.3633962093962886
23012,11506.1,-1.3636044702358832
23013,11506.6,-1.3638127398804551
23014,11507.1,-1.364021018313083
23015,11507.6,-1.3642293055168397
23016,11508.1,-1.3644376014747959
23017,11508.6,-1.364645906170015
23018,11509.1,-1.364854219585558
23019,11509.6,-1.3650625417044813
23020,11510.1,-1.3652708725098357
23021,11510.6,-1.3654792119846688
23022,11511.1,-1.3656875601120229
23023,11511.6,-1.3658959168749363
23024,11512.1,-1.366104282256443
23025,11512.6,-1.3663126562395724
23026,11513.1,-1.3665210388073494
23027,11513.6,-1.3667294299427948
23028,11514.1,-1.3669378296289247
23029,11514.6,-1.3671462378487518
23030,11515.1,-1.3673546545852826
23031,11515.6,-1.367563079821521
23032,11516.1,-1.3677715135404656
23033,11516.6,-1.3679799557251109
23034,11517.1,-1.3681884063584475
23035,11517.6,-1.3683968654234608
23036,11518.1,-1.3686053329031331
23037,11518.6,-1.3688138087804411
23038,11519.1,-1.3690222930383578
23039,11519.6,-1.3692307856598525
23040,11520.1,-1.3694392866278888
23041,11520.6,-1.3696477959254278
23042,11521.1,-1.3698563135354245
23043,11521.6,-1.3700648394408312
23044,11522.1,-1.3702733736245953
23045,11522.6,-1.3704819160696595
23046,11523.1,-1.3706904667589634
23047,11523.6,-1.3708990256754412
23048,11524.1,-1.3711075928020235
23049,11524.6,-1.371316168121637
23050,11525.1,-1.3715247516172033
23051,11525.6,-1.371733343271641
23052,11526.1,-1.371941943067863
23053,11526.6,-1.3721505509887795
23054,11527.1,-1.3723591670172959
23055,11527.6,-1.3725677911363132
23056,11528.1,-1.3727764233287287
23057,11528.6,-1.3729850635774352
23058,11529.1,-1.373193711865322
23059,11529.6,-1.3734023681752734
23060,11530.1,-1.3736110324901698
23061,11530.6,-1.3738197047928884
23062,11531.1,-1.374028385066301
23063,11531.6,-1.3742370732932763
23064,11532.1,-1.3744457694566787
23065,11532.6,-1.3746544735393675
23066,11533.1,-1.3748631855242
23067,11533.6,-1.3750719053940272
23068,11534.1,-1.3752806331316978
23069,11534.6,-1.3754893687200556
23070,11535.1,-1.37569811214194
23071,11535.6,-1.3759068633801876
23072,11536.1,-1.37611562241763
23073,11536.6,-1.376324389237095
23074,11537.1,-1.376533163821407
23075,11537.6,-1.376741946153385
23076,11538.1,-1.3769507362158457
23077,11538.6,-1.3771595339916005
23078,11539.1,-1.3773683394634575
23079,11539.6,-1.377577152614221
23080,11540.1,-1.3777859734266908
23081,11540.6,-1.3779948018836634
23082,11541.1,-1.3782036379679303
23083,11541.6,-1.3784124816622803
23084,11542.1,-1.3786213329494978
23085,11542.6,-1.3788301918123629
23086,11543.1,-1.3790390582336525
23087,11543.6,-1.3792479321961386
23088,11544.1,-1.3794568136825907
23089,11544.6,-1.3796657026757735
23090,11545.1,-1.3798745991584478
23091,11545.6,-1.3800835031133711
23092,11546.1,-1.3802924145232962
23093,11546.6,-1.3805013333709732
23094,11547.1,-1.3807102596391476
23095,11547.6,-1.380919193310561
23096,11548.1,-1.3811281343679513
23097,11548.6,-1.3813370827940532
23098,11549.1,-1.3815460385715965
23099,11549.6,-1.3817550016833084
23100,11550.1,-1.3819639721119115
23101,11550.6,-1.382172949840125
23102,11551.1,-1.3823819348506636
23103,11551.6,-1.3825909271262393
23104,11552.1,-1.38279992664956
23105,11552.6,-1.3830089334033295
23106,11553.1,-1.3832179473702486
23107,11553.6,-1.383426968533013
23108,11554.1,-1.3836359968743162
23109,11554.6,-1.3838450323768474
23110,11555.1,-1.3840540750232917
23111,11555.6,-1.3842631247963313
23112,11556.1,-1.3844721816786438
23113,11556.6,-1.384681245652904
23114,11557.1,-1.3848903167017828
23115,11557.6,-1.3850993948079469
23116,11558.1,-1.38530847995406
23117,11558.6,-1.385517572122782
23118,11559.1,-1.3857266712967686
23119,11559.6,-1.3859357774586731
23120,11560.1,-1.3861448905911438
23121,11560.6,-1.3863540106768266
23122,11561.1,-1.3865631376983627
23123,11561.6,-1.3867722716383908
23124,11562.1,-1.3869814124795452
23125,11562.6,-1.3871905602044567
23126,11563.1,-1.3873997147957535
23127,11563.6,-1.3876088762360586
23128,11564.1,-1.3878180445079926
23129,11564.6,-1.388027219594173
23130,11565.1,-1.3882364014772122
23131,11565.6,-1.3884455901397206
23132,11566.1,-1.3886547855643039
23133,11566.6,-1.388863987733565
23134,11567.1,-1.3890731966301038
23135,11567.6,-1.389282412236515
23136,11568.1,-1.3894916345353918
23137,11568.6,-1.3897008635093226
23138,11569.1,-1.3899100991408928
23139,11569.6,-1.3901193414126845
23140,11570.1,-1.3903285903072757
23141,11570.6,-1.3905378458072424
23142,11571.1,-1.390747107895155
23143,11571.6,-1.3909563765535824
23144,11572.1,-1.3911656517650897
23145,11572.6,-1.3913749335122374
23146,11573.1,-1.3915842217775842
23147,11573.6,-1.391793516543684
23148,11574.1,-1.392002817793089
23149,11574.6,-1.3922121255083466
23150,11575.1,-1.392421439672001
23151,11575.6,-1.392630760266594
23152,11576.1,-1.3928400872746627
23153,11576.6,-1.393049420678742
23154,11577.1,-1.3932587604613633
23155,11577.6,-1.393468106605054
23156,11578.1,-1.393677459092339
23157,11578.6,-1.3938868179057393
23158,11579.1,-1.394096183027773
23159,11579.6,-1.394305554440955
23160,11580.1,-1.3945149321277963
23161,11580.6,-1.3947243160708054
23162,11581.1,-1.394933706252487
23163,11581.6,-1.3951431026553427
23164,11582.1,-1.3953525052618712
23165,11582.6,-1.3955619140545674
23166,11583.1,-1.3957713290159237
23167,11583.6,-1.3959807501284283
23168,11584.1,-1.396190177374567
23169,11584.6,-1.3963996107368226
23170,11585.1,-1.3966090501976736
23171,11585.6,-1.3968184957395966
23172,11586.1,-1.3970279473450637
23173,11586.6,-1.3972374049965455
23174,11587.1,-1.3974468686765078
23175,11587.6,-1.397656338367415
23176,11588.1,-1.3978658140517262
23177,11588.6,-1.398075295711899
23178,11589.1,-1.3982847833303873
23179,11589.6,-1.3984942768896422
23180,11590.1,-1.3987037763721122
23181,11590.6,-1.3989132817602408
23182,11591.1,-1.3991227930364702
23183,11591.6,-1.3993323101832391
23184,11592.1,-1.3995418331829828
23185,11592.6,-1.3997513620181345
23186,11593.1,-1.3999608966711228
23187,11593.6,-1.4001704371243742
23188,11594.1,-1.400379983360312
23189,11594.6,-1.400589535361357
23190,11595.1,-1.400799093109927
23191,11595.6,-1.401008656588435
23192,11596.1,-1.4012182257792931
23193,11596.6,-1.4014278006649095
23194,11597.1,-1.4016373812276899
23195,11597.6,-1.401846967450037
23196,11598.1,-1.402056559314349
23197,11598.6,-1.4022661568030237
23198,11599.1,-1.4024757598984539
23199,11599.6,-1.4026853685830307
23200,11600.1,-1.4028949828391422
23201,11600.6,-1.4031046026491723
23202,11601.1,-1.4033142279955033
23203,11601.6,-1.4035238588605143
23204,11602.1,-1.4037334952265816
23205,11602.6,-1.4039431370760787
23206,11603.1,-1.4041527843913753
23207,11603.6,-1.4043624371548389
23208,11604.1,-1.4045720953488348
23209,11604.6,-1.4047817589557243
23210,11605.1,-1.4049914279578675
23211,11605.6,-1.405201102337619
23212,11606.1,-1.4054107820773332
23213,11606.6,-1.4056204671593602
23214,11607.1,-1.4058301575660481
23215,11607.6,-1.4060398532797422
23216,11608.1,-1.4062495542827838
23217,11608.6,-1.4064592605575128
23218,11609.1,-1.406668972086266
23219,11609.6,-1.406878688851377
23220,11610.1,-1.4070884108351778
23221,11610.6,-1.4072981380199956
23222,11611.1,-1.4075078703881567
23223,11611.6,-1.407717607921984
23224,11612.1,-1.4079273506037981
23225,11612.6,-1.4081370984159167
23226,11613.1,-1.408346851340654
23227,11613.6,-1.4085566093603226
23228,11614.1,-1.408766372457232
23229,11614.6,-1.408976140613689
23230,11615.1,-1.4091859138119982
23231,11615.6,-1.4093956920344606
23232,11616.1,-1.4096054752633755
23233,11616.6,-1.409815263481039
23234,11617.1,-1.410025056669745
23235,11617.6,-1.4102348548117851
23236,11618.1,-1.4104446578894465
23237,11618.6,-1.4106544658850158
23238,11619.1,-1.4108642787807764
23239,11619.6,-1.4110740965590087
23240,11620.1,-1.4112839192019917
23241,11620.6,-1.411493746692
23242,11621.1,-1.4117035790113068
23243,11621.6,-1.411913416142183
23244,11622.1,-1.412123258066896
23245,11622.6,-1.4123331047677128
23246,11623.1,-1.4125429562268943
23247,11623.6,-1.4127528124267021
23248,11624.1,-1.412962673349394
23249,11624.6,-1.4131725389772254
23250,11625.1,-1.4133824092924498
23251,11625.6,-1.4135922842773168
23252,11626.1,-1.413802163914075
23253,11626.6,-1.4140120481849698
23254,11627.1,-1.4142219370722449
23255,11627.6,-1.414431830558141
23256,11628.1,-1.4146417286248956
23257,11628.6,-1.4148516312547452
23258,11629.1,-1.4150615384299232
23259,11629.6,-1.4152714501326609
23260,11630.1,-1.4154813663451875
23261,11630.6,-1.415691287049728
23262,11631.1,-1.4159012122285075
23263,11631.6,-1.4161111418637473
23264,11632.1,-1.4163210759376665
23265,11632.6,-1.416531014432483
23266,11633.1,-1.41674095733041
23267,11633.6,-1.4169509046136604
23268,11634.1,-1.4171608562644442
23269,11634.6,-1.417370812264969
23270,11635.1,-1.417580772597441
23271,11635.6,-1.4177907372440617
23272,11636.1,-1.418000706187033
23273,11636.6,-1.4182106794085532
23274,11637.1,-1.4184206568908184
23275,11637.6,-1.4186306386160235
23276,11638.1,-1.4188406245663587
23277,11638.6,-1.4190506147240147
23278,11639.1,-1.4192606090711788
23279,11639.6,-1.4194706075900356
23280,11640.1,-1.4196806102627688
23281,11640.6,-1.4198906170715584
23282,11641.1,-1.4201006279985828
23283,11641.6,-1.420310643026019
23284,11642.1,-1.420520662136041
23285,11642.6,-1.4207306853108208
23286,11643.1,-1.4209407125325282
23287,11643.6,-1.4211507437833306
23288,11644.1,-1.4213607790453942
23289,11644.6,-1.421570818300882
23290,11645.1,-1.4217808615319563
23291,11645.6,-1.4219909087207752
23292,11646.1,-1.4222009598494962
23293,11646.6,-1.4224110149002744
23294,11647.1,-1.4226210738552632
23295,11647.6,-1.4228311366966138
23296,11648.1,-1.4230412034064737
23297,11648.6,-1.4232512739669907
23298,11649.1,-1.4234613483603096
23299,11649.6,-1.4236714265685728
23300,11650.1,-1.4238815085739216
23301,11650.6,-1.424091594358494
23302,11651.1,-1.4243016839044271
23303,11651.6,-1.4245117771938554
23304,11652.1,-1.4247218742089118
23305,11652.6,-1.4249319749317277
23306,11653.1,-1.4251420793444307
23307,11653.6,-1.4253521874291482
23308,11654.1,-1.4255622991680048
23309,11654.6,-1.4257724145431236
23310,11655.1,-1.4259825335366265
23311,11655.6,-1.426192656130631
23312,11656.1,-1.4264027823072551
23313,11656.6,-1.4266129120486142
23314,11657.1,-1.4268230453368211
23315,11657.6,-1.4270331821539883
23316,11658.1,-1.4272433224822243
23317,11658.6,-1.4274534663036371
23318,11659.1,-1.4276636136003331
23319,11659.6,-1.4278737643544157
23320,11660.1,-1.428083918547988
23321,11660.6,-1.4282940761631495
23322,11661.1,-1.4285042371819987
23323,11661.6,-1.4287144015866329
23324,11662.1,-1.4289245693591466
23325,11662.6,-1.4291347404816337
23326,11663.1,-1.4293449149361843
23327,11663.6,-1.429555092704889
23328,11664.1,-1.429765273769835
23329,11664.6,-1.4299754581131086
23330,11665.1,-1.4301856457167947
23331,11665.6,-1.4303958365629748
23332,11666.1,-1.43060603063373
23333,11666.6,-1.4308162279111398
23334,11667.1,-1.4310264283772816
23335,11667.6,-1.4312366320142311
23336,11668.1,-1.431446838804062
23337,11668.6,-1.4316570487288467
23338,11669.1,-1.4318672617706558
23339,11669.6,-1.4320774779115586
23340,11670.1,-1.4322876971336227
23341,11670.6,-1.432497919418913
23342,11671.1,-1.4327081447494936
23343,11671.6,-1.4329183731074275
23344,11672.1,-1.433128604474775
23345,11672.6,-1.4333388388335964
23346,11673.1,-1.433549076165948
23347,11673.6,-1.433759316453886
23348,11674.1,-1.433969559679465
23349,11674.6,-1.4341798058247381
23350,11675.1,-1.434390054871757
23351,11675.6,-1.4346003068025701
23352,11676.1,-1.4348105615992266
23353,11676.6,-1.4350208192437728
23354,11677.1,-1.435231079718254
23355,11677.6,-1.4354413430047142
23356,11678.1,-1.4356516090851945
23357,11678.6,-1.435861877941736
23358,11679.1,-1.436072149556378
23359,11679.6,-1.436282423911158
23360,11680.1,-1.4364927009881128
23361,11680.6,-1.436702980769276
23362,11681.1,-1.4369132632366812
23363,11681.6,-1.4371235483723603
23364,11682.1,-1.4373338361583439
23365,11682.6,-1.4375441265766613
23366,11683.1,-1.437754419609339
23367,11683.6,-1.4379647152384036
23368,11684.1,-1.43817501344588
23369,11684.6,-1.4383853142137915
23370,11685.1,-1.4385956175241603
23371,11685.6,-1.4388059233590065
23372,11686.1,-1.4390162317003494
23373,11686.6,-1.4392265425302073
23374,11687.1,-1.4394368558305963
23375,11687.6,-1.4396471715835326
23376,11688.1,-1.4398574897710288
23377,11688.6,-1.440067810375098
23378,11689.1,-1.4402781333777515
23379,11689.6,-1.4404884587609994
23380,11690.1,-1.4406987865068508
23381,11690.6,-1.4409091165973122
23382,11691.1,-1.4411194490143904
23383,11691.6,-1.44132978374009
23384,11692.1,-1.4415401207564147
23385,11692.6,-1.4417504600453677
23386,11693.1,-1.4419608015889491
23387,11693.6,-1.442171145369159
23388,11694.1,-1.4423814913679969
23389,11694.6,-1.4425918395674597
23390,11695.1,-1.4428021899495445
23391,11695.6,-1.4430125424962457
23392,11696.1,-1.4432228971895573
23393,11696.6,-1.4434332540114727
23394,11697.1,-1.4436436129439834
23395,11697.6,-1.4438539739690803
23396,11698.1,-1.444064337068752
23397,11698.6,-1.444274702224987
23398,11699.1,-1.444485069419773
23399,11699.6,-1.4446954386350959
23400,11700.1,-1.4449058098529408
23401,11700.6,-1.445116183055291
23402,11701.1,-1.4453265582241297
23403,11701.6,-1.4455369353414385
23404,11702.1,-1.445747314389198
23405,11702.6,-1.4459576953493884
23406,11703.1,-1.4461680782039876
23407,11703.6,-1.4463784629349732
23408,11704.1,-1.446588849524322
23409,11704.6,-1.4467992379540093
23410,11705.1,-1.4470096282060103
23411,11705.6,-1.4472200202622973
23412,11706.1,-1.4474304141048435
23413,11706.6,-1.4476408097156204
23414,11707.1,-1.4478512070765983
23415,11707.6,-1.4480616061697478
23416,11708.1,-1.4482720069770363
23417,11708.6,-1.448482409480432
23418,11709.1,-1.4486928136619017
23419,11709.6,-1.4489032195034115
23420,11710.1,-1.4491136269869265
23421,11710.6,-1.44932403609441
23422,11711.1,-1.4495344468078257
23423,11711.6,-1.4497448591091358
23424,11712.1,-1.4499552729803016
23425,11712.6,-1.4501656884032845
23426,11713.1,-1.4503761053600428
23427,11713.6,-1.4505865238325362
23428,11714.1,-1.4507969438027224
23429,11714.6,-1.4510073652525586
23430,11715.1,-1.451217788164002
23431,11715.6,-1.4514282125190068
23432,11716.1,-1.4516386382995285
23433,11716.6,-1.4518490654875211
23434,11717.1,-1.4520594940649374
23435,11717.6,-1.4522699240137307
23436,11718.1,-1.4524803553158516
23437,11718.6,-1.4526907879532514
23438,11719.1,-1.4529012219078803
23439,11719.6,-1.4531116571616878
23440,11720.1,-1.4533220936966231
23441,11720.6,-1.453532531494633
23442,11721.1,-1.4537429705376657
23443,11721.6,-1.4539534108076673
23444,11722.1,-1.4541638522865838
23445,11722.6,-1.4543742949563614
23446,11723.1,-1.4545847387989432
23447,11723.6,-1.4547951837962736
23448,11724.1,-1.455005629930296
23449,11724.6,-1.4552160771829532
23450,11725.1,-1.4554265255361871
23451,11725.6,-1.4556369749719387
23452,11726.1,-1.455847425472149
23453,11726.6,-1.456057877018758
23454,11727.1,-1.4562683295937056
23455,11727.6,-1.4564787831789308
23456,11728.1,-1.4566892377563714
23457,11728.6,-1.4568996933079656
23458,11729.1,-1.457110149815651
23459,11729.6,-1.4573206072613636
23460,11730.1,-1.4575310656270406
23461,11730.6,-1.4577415248946166
23462,11731.1,-1.4579519850460274
23463,11731.6,-1.4581624460632074
23464,11732.1,-1.458372907928091
23465,11732.6,-1.4585833706226121
23466,11733.1,-1.458793834128703
23467,11733.6,-1.459004298428297
23468,11734.1,-1.4592147635033261
23469,11734.6,-1.4594252293357224
23470,11735.1,-1.4596356959074175
23471,11735.6,-1.4598461632003414
23472,11736.1,-1.4600566311964254
23473,11736.6,-1.460267099877599
23474,11737.1,-1.4604775692257925
23475,11737.6,-1.4606880392229353
23476,11738.1,-1.4608985098509555
23477,11738.6,-1.4611089810917819
23478,11739.1,-1.4613194529273428
23479,11739.6,-1.4615299253395662
23480,11740.1,-1.4617403983103796
23481,11740.6,-1.4619508718217094
23482,11741.1,-1.462161345855483
23483,11741.6,-1.4623718203936265
23484,11742.1,-1.4625822954180663
23485,11742.6,-1.462792770910729
23486,11743.1,-1.4630032468535386
23487,11743.6,-1.4632137232284212
23488,11744.1,-1.463424200017302
23489,11744.6,-1.4636346772021052
23490,11745.1,-1.4638451547647564
23491,11745.6,-1.4640556326871785
23492,11746.1,-1.464266110951296
23493,11746.6,-1.4644765895390328
23494,11747.1,-1.4646870684323126
23495,11747.6,-1.464897547613059
23496,11748.1,-1.4651080270631942
23497,11748.6,-1.465318506764642
23498,11749.1,-1.4655289866993246
23499,11749.6,-1.4657394668491652
23500,11750.1,-1.4659499471960864
23501,11750.6,-1.46616042772201
23502,11751.1,-1.466370908408858
23503,11751.6,-1.4665813892385529
23504,11752.1,-1.4667918701930167
23505,11752.6,-1.4670023512541714
23506,11753.1,-1.467212832403938
23507,11753.6,-1.4674233136242383
23508,11754.1,-1.467633794896994
23509,11754.6,-1.4678442762041268
23510,11755.1,-1.4680547575275582
23511,11755.6,-1.4682652388492088
23512,11756.1,-1.4684757201510001
23513,11756.6,-1.4686862014148538
23514,11757.1,-1.4688966826226908
23515,11757.6,-1.4691071637564328
23516,11758.1,-1.469317644798
23517,11758.6,-1.4695281257293145
23518,11759.1,-1.469738606532297
23519,11759.6,-1.469949087188869
23520,11760.1,-1.470159567680952
23521,11760.6,-1.4703700479904664
23522,11761.1,-1.4705805280993345
23523,11761.6,-1.4707910079894768
23524,11762.1,-1.4710014876428157
23525,11762.6,-1.4712119670412727
23526,11763.1,-1.4714224461667684
23527,11763.6,-1.4716329250012252
23528,11764.1,-1.471843403526565
23529,11764.6,-1.4720538817247095
23530,11765.1,-1.4722643595775815
23531,11765.6,-1.4724748370671021
23532,11766.1,-1.472685314175194
23533,11766.6,-1.4728957908837799
23534,11767.1,-1.4731062671747823
23535,11767.6,-1.4733167430301246
23536,11768.1,-1.4735272184317287
23537,11768.6,-1.4737376933615185
23538,11769.1,-1.4739481678014172
23539,11769.6,-1.4741586417333483
23540,11770.1,-1.4743691151392364
23541,11770.6,-1.4745795880010042
23542,11771.1,-1.4747900603005768
23543,11771.6,-1.4750005320198785
23544,11772.1,-1.475211003140834
23545,11772.6,-1.4754214736453692
23546,11773.1,-1.475631943515408
23547,11773.6,-1.4758424127328766
23548,11774.1,-1.4760528812797011
23549,11774.6,-1.4762633491378077
23550,11775.1,-1.4764738162891229
23551,11775.6,-1.476684282715573
23552,11776.1,-1.4768947483990855
23553,11776.6,-1.4771052133215878
23554,11777.1,-1.477315677465008
23555,11777.6,-1.4775261408112745
23556,11778.1,-1.477736603342315
23557,11778.6,-1.4779470650400588
23558,11779.1,-1.4781575258864355
23559,11779.6,-1.4783679858633745
23560,11780.1,-1.4785784449528068
23561,11780.6,-1.4787889031366617
23562,11781.1,-1.4789993603968705
23563,11781.6,-1.479209816715365
23564,11782.1,-1.4794202720740768
23565,11782.6,-1.4796307264549386
23566,11783.1,-1.4798411798398823
23567,11783.6,-1.4800516322108417
23568,11784.1,-1.4802620835497504
23569,11784.6,-1.4804725338385427
23570,11785.1,-1.4806829830591537
23571,11785.6,-1.4808934311935176
23572,11786.1,-1.4811038782235706
23573,11786.6,-1.481314324131249
23574,11787.1,-1.4815247688984896
23575,11787.6,-1.4817352125072303
23576,11788.1,-1.4819456549394077
23577,11788.6,-1.4821560961769613
23578,11789.1,-1.4823665362018295
23579,11789.6,-1.4825769749959523
23580,11790.1,-1.4827874125412703
23581,11790.6,-1.4829978488197235
23582,11791.1,-1.4832082838132536
23583,11791.6,-1.4834187175038025
23584,11792.1,-1.4836291498733134
23585,11792.6,-1.4838395809037295
23586,11793.1,-1.4840500105769943
23587,11793.6,-1.4842604388750524
23588,11794.1,-1.4844708657798495
23589,11794.6,-1.4846812912733316
23590,11795.1,-1.4848917153374455
23591,11795.6,-1.4851021379541378
23592,11796.1,-1.485312559105357
23593,11796.6,-1.485522978773052
23594,11797.1,-1.485733396939172
23595,11797.6,-1.485943813585668
23596,11798.1,-1.48615422869449
23597,11798.6,-1.48636464224759
23598,11799.1,-1.4865750542269207
23599,11799.6,-1.4867854646144352
23600,11800.1,-1.4869958733920883
23601,11800.6,-1.4872062805418336
23602,11801.1,-1.4874166860456273
23603,11801.6,-1.4876270898854258
23604,11802.1,-1.4878374920431865
23605,11802.6,-1.4880478925008678
23606,11803.1,-1.4882582912404279
23607,11803.6,-1.4884686882438267
23608,11804.1,-1.4886790834930252
23609,11804.6,-1.4888894769699847
23610,11805.1,-1.4890998686566683
23611,11805.6,-1.489310258535038
23612,11806.1,-1.4895206465870583
23613,11806.6,-1.4897310327946947
23614,11807.1,-1.4899414171399128
23615,11807.6,-1.4901517996046802
23616,11808.1,-1.4903621801709637
23617,11808.6,-1.4905725588207326
23618,11809.1,-1.4907829355359563
23619,11809.6,-1.4909933102986057
23620,11810.1,-1.491203683090653
23621,11810.6,-1.4914140538940697
23622,11811.1,-1.49162442269083
23623,11811.6,-1.4918347894629083
23624,11812.1,-1.4920451541922803
23625,11812.6,-1.4922555168609233
23626,11813.1,-1.4924658774508135
23627,11813.6,-1.4926762359439307
23628,11814.1,-1.492886592322254
23629,11814.6,-1.4930969465677646
23630,11815.1,-1.4933072986624447
23631,11815.6,-1.4935176485882762
23632,11816.1,-1.4937279963272434
23633,11816.6,-1.4939383418613317
23634,11817.1,-1.494148685172527
23635,11817.6,-1.4943590262428172
23636,11818.1,-1.49456936505419
23637,11818.6,-1.4947797015886348
23638,11819.1,-1.4949900358281427
23639,11819.6,-1.4952003677547054
23640,11820.1,-1.4954106973503163
23641,11820.6,-1.4956210245969688
23642,11821.1,-1.4958313494766582
23643,11821.6,-1.4960416719713814
23644,11822.1,-1.496251992063136
23645,11822.6,-1.4964623097339214
23646,11823.1,-1.4966726249657367
23647,11823.6,-1.4968829377405835
23648,11824.1,-1.4970932480404644
23649,11824.6,-1.4973035558473835
23650,11825.1,-1.497513861143346
23651,11825.6,-1.4977241639103573
23652,11826.1,-1.4979344641304253
23653,11826.6,-1.4981447617855592
23654,11827.1,-1.4983550568577688
23655,11827.6,-1.498565349329066
23656,11828.1,-1.4987756391814628
23657,11828.6,-1.4989859263969734
23658,11829.1,-1.4991962109576134
23659,11829.6,-1.4994064928453992
23660,11830.1,-1.4996167720423497
23661,11830.6,-1.499827048530483
23662,11831.1,-1.5000373222918204
23663,11831.6,-1.500247593308384
23664,11832.1,-1.5004578615621975
23665,11832.6,-1.500668127035286
23666,11833.1,-1.5008783897096747
23667,11833.6,-1.5010886495673919
23668,11834.1,-1.5012989065904667
23669,11834.6,-1.5015091607609299
23670,11835.1,-1.5017194120608135
23671,11835.6,-1.50192966047215
23672,11836.1,-1.5021399059769749
23673,11836.6,-1.5023501485573245
23674,11837.1,-1.5025603881952363
23675,11837.6,-1.5027706248727504
23676,11838.1,-1.5029808585719064
23677,11838.6,-1.503191089274747
23678,11839.1,-1.503401316963316
